Header,Length,phage_score,chromosome_score,plasmid_score,Possible_source
NODE_276_length_5208_cov_3.536387,5208,0.228135782564359,0.539946231149858,0.231917999324299,chromosome
NODE_277_length_5201_cov_42.095025,5201,0.0424331542096604,0.730205015290634,0.227361852504776,chromosome
NODE_278_length_5193_cov_43.370378,5193,0.83709013720319,0.0656754314955398,0.0972344460259588,phage
NODE_279_length_5178_cov_29.014249,5178,0.825313755079051,0.0522671423308542,0.122419070655335,phage
NODE_280_length_5135_cov_2.967717,5135,0.815993396948003,0.0232567493096749,0.16074983009519,phage
NODE_281_length_5124_cov_2.309529,5124,0.818295774889774,0.0334715906179464,0.148232663996884,phage
NODE_282_length_5121_cov_28.998421,5121,0.133680029690929,0.58541484107277,0.280905144041438,chromosome
NODE_283_length_5048_cov_3.914681,5048,0.517766048231423,0.278585463894381,0.203648488729507,phage
NODE_284_length_5045_cov_3.380561,5045,0.963495190067972,0.031715255937695,0.00478954878682432,phage
NODE_285_length_5039_cov_88.307785,5039,0.563472774245716,0.0824411440922357,0.354086099972822,phage
NODE_286_length_5038_cov_13.220550,5038,0.304839846177109,0.425544097262415,0.269616035737893,chromosome
NODE_287_length_5036_cov_4.519775,5036,0.982276336648713,0.0120832636237218,0.00564040021593929,phage
NODE_288_length_5029_cov_2.444914,5029,0.967165934563062,0.0111511196655527,0.0216829661775486,phage
NODE_289_length_5027_cov_3.361625,5027,0.856573889103518,0.048382847955788,0.0950432415982708,phage
NODE_290_length_5025_cov_30.366197,5025,0.435834356875562,0.0497441736619864,0.514421484363613,plasmid
NODE_291_length_5024_cov_4.700946,5024,0.873841254194831,0.0478507387948632,0.0783079867043598,phage
NODE_292_length_5013_cov_49.483058,5013,0.751232800299646,0.0384016021270191,0.210365564533956,phage
NODE_293_length_5007_cov_63.829766,5007,0.753457049612088,0.0590461108358125,0.187496803303619,phage
NODE_294_length_4995_cov_40.342308,4995,0.767439632981389,0.0844874908481991,0.148072899461866,phage
NODE_295_length_4964_cov_6.286616,4964,0.985627434793544,0.00705638629450989,0.0073161821346554,phage
NODE_296_length_4919_cov_4.528166,4919,0.769975556132997,0.117386801695043,0.112637611139739,phage
NODE_297_length_4918_cov_3.203989,4918,0.996390734663238,0.000866428180663169,0.00274283052334684,phage
NODE_298_length_4913_cov_43.194936,4913,0.57477208671103,0.123180580046957,0.302047371918913,phage
NODE_299_length_4897_cov_65.269104,4897,0.352027650119968,0.0970220842609995,0.550950285017624,plasmid
NODE_300_length_4884_cov_2.653344,4884,0.582487800197461,0.210721927573699,0.206790256815109,phage
NODE_301_length_4882_cov_4.316346,4882,0.156225323789997,0.532729106328371,0.311045586989582,chromosome
NODE_302_length_4855_cov_3.691250,4855,0.979710007364546,0.00349786987227096,0.0167921329959818,phage
NODE_303_length_4848_cov_4.658043,4848,0.781102072484423,0.107914551033288,0.110983380033533,phage
NODE_304_length_4846_cov_3.056564,4846,0.515731960867143,0.209601218659574,0.274666860988698,phage
NODE_305_length_4843_cov_31.356516,4843,0.820180783944019,0.0901801935807655,0.0896389992884952,phage
NODE_306_length_4750_cov_4.118211,4750,0.861251534286298,0.0219220322164658,0.116826396906062,phage
NODE_307_length_4740_cov_6.413874,4740,0.656900059950503,0.131033031340641,0.212066937285134,phage
NODE_308_length_4736_cov_19.072848,4736,0.718086019932368,0.0523769664829848,0.229537075045644,phage
NODE_309_length_4710_cov_24.847261,4710,0.198331238262972,0.588498165842833,0.213170603202407,chromosome
NODE_310_length_4687_cov_3.244171,4687,0.583238504755489,0.136372702790761,0.280388824544737,phage
NODE_311_length_4675_cov_3.713420,4675,0.12617422392303,0.855600582405845,0.018225255554273,chromosome
NODE_312_length_4674_cov_28.824637,4674,0.86582748589987,0.0406938378910734,0.0934786915836499,phage
NODE_313_length_4666_cov_5.220560,4666,0.0706101731950896,0.673394592966688,0.255995272861956,chromosome
NODE_314_length_4657_cov_2.563233,4657,0.677426128792409,0.0816397382180824,0.240934123444102,phage
NODE_315_length_4617_cov_4.342832,4617,0.77238954120522,0.0785092515852776,0.149101201534426,phage
NODE_316_length_4617_cov_4.309294,4617,0.0452607865841687,0.677860986284035,0.2768782260861,chromosome
NODE_317_length_4602_cov_5.127337,4602,0.082772024281838,0.709779352454816,0.207448605020595,chromosome
NODE_318_length_4598_cov_51.938807,4598,0.955933210874651,0.0189317120461943,0.0251350952126005,phage
NODE_319_length_4585_cov_2.654525,4585,0.637746728688576,0.099317727690195,0.262935554732608,phage
NODE_320_length_4580_cov_3.720221,4580,0.958352512667793,0.00673573573569545,0.0349117176546311,phage
NODE_321_length_4573_cov_26.725542,4573,0.679606490223303,0.202829052940716,0.117564473652378,phage
NODE_322_length_4545_cov_9.732517,4545,0.598652507605726,0.0757921537132349,0.325555333898406,phage
NODE_323_length_4517_cov_98.351636,4517,0.423166337367151,0.0587660509656694,0.518067582471856,plasmid
NODE_324_length_4500_cov_47.745332,4500,0.973801124095917,0.0176932862144895,0.00850557508723188,phage
NODE_325_length_4499_cov_4.397165,4499,0.797820832046251,0.0927160556603468,0.109463140911647,phage
NODE_326_length_4469_cov_2.804259,4469,0.865824641557742,0.0411603574179035,0.0930150091301331,phage
NODE_327_length_4468_cov_6.240426,4468,0.488985341152338,0.204980491934846,0.306034183198037,phage
NODE_328_length_4468_cov_2.577158,4468,0.509204231462739,0.213391154353326,0.277404618355293,phage
NODE_329_length_4461_cov_4.238765,4461,0.469035471430664,0.0859186538290322,0.445045888464004,phage
NODE_330_length_4442_cov_2.637110,4442,0.153483252866694,0.765694975504087,0.0808218138637119,chromosome
NODE_331_length_4430_cov_48.885943,4430,0.559687204003065,0.14657090757355,0.293741923494832,phage
NODE_332_length_4405_cov_4.044598,4405,0.819534808025187,0.155772792824484,0.0246923830059952,phage
NODE_333_length_4405_cov_3.318621,4405,0.955287073446051,0.0148437252351708,0.0298691913020394,phage
NODE_334_length_4392_cov_40.354854,4392,0.938486414203227,0.00695997346803303,0.0545535700089081,phage
NODE_335_length_4388_cov_13.102239,4388,0.981761510793795,0.00446167949338994,0.0137768308508975,phage
NODE_336_length_4386_cov_36.890556,4386,0.154832521252202,0.208194028805284,0.636973455690979,plasmid
NODE_337_length_4359_cov_38.026952,4359,0.814126494213046,0.117212838075538,0.0686606639057036,phage
NODE_338_length_4319_cov_3.708724,4319,0.989624747442796,0.000686119829427623,0.00968910906481902,phage
NODE_339_length_4315_cov_5.325352,4315,0.182917847245206,0.206635109104674,0.610447060778685,plasmid
NODE_340_length_4296_cov_3.150436,4296,0.566914733228737,0.10918827342421,0.32389698747816,phage
NODE_341_length_4293_cov_13.112236,4293,0.782463063640165,0.16244568900159,0.0550912035502894,phage
NODE_342_length_4290_cov_3.523731,4290,0.566867071744445,0.125211884130861,0.307921040151919,phage
NODE_343_length_4288_cov_4.576896,4288,0.477332694205775,0.351043129313751,0.171624188203671,phage
NODE_344_length_4285_cov_2.365248,4285,0.45940095895647,0.138101433250562,0.402497625532652,phage
NODE_345_length_4284_cov_15.920785,4284,0.494210146722339,0.0665795557847877,0.439210330738741,phage
NODE_346_length_4281_cov_3.071462,4281,0.9741096540022,0.0116215387533273,0.0142688247614711,phage
NODE_347_length_4261_cov_2.922016,4261,0.647010070582814,0.0692535236327476,0.283736397915954,phage
NODE_348_length_4253_cov_3.195569,4253,0.999830352679831,4.58866483602949e-05,0.000123759554491061,phage
NODE_349_length_4248_cov_1.649416,4248,0.888246360808442,0.0490477706310943,0.0627059063500603,phage
NODE_350_length_4245_cov_3.087351,4245,0.976041043394446,0.0101295441019681,0.0138294090921645,phage
NODE_351_length_4239_cov_30.826721,4239,0.996875602222046,0.000465432066308882,0.00265897696904121,phage
NODE_352_length_4206_cov_4.378463,4206,0.544503987090564,0.275449166237144,0.180046846225231,phage
NODE_353_length_4203_cov_25.132835,4203,0.304963831132348,0.156587405578977,0.538448749972955,plasmid
NODE_354_length_4190_cov_3.728900,4190,0.669891817757509,0.260493791828861,0.0696143958015202,phage
NODE_355_length_4187_cov_5.961278,4187,0.492635338267137,0.0697298255124681,0.437634847919426,phage
NODE_356_length_4180_cov_3.592242,4180,0.729677972896247,0.191087056646507,0.079235002897573,phage
NODE_357_length_4171_cov_61.357629,4171,0.0336834134398244,0.790906491038954,0.175410109732655,chromosome
NODE_358_length_4166_cov_2.327901,4166,0.638330973860053,0.0987295156190074,0.262939513874237,phage
NODE_359_length_4155_cov_3.071707,4155,0.575553649384192,0.19446078607214,0.22998553675865,phage
NODE_360_length_4154_cov_2.756770,4154,0.972535335248516,0.0019207923060974,0.0255438123906339,phage
NODE_361_length_4145_cov_45.242787,4145,0.623921555474814,0.126635048596865,0.249443391695241,phage
NODE_362_length_4143_cov_2.681507,4143,0.981918847578147,0.0104828182218686,0.00759833557298576,phage
NODE_363_length_4137_cov_4.996325,4137,0.883501793051907,0.0480596915078555,0.0684385173876402,phage
NODE_364_length_4127_cov_23.815324,4127,0.842291878518742,0.101671116542579,0.0560369595943048,phage
NODE_365_length_4108_cov_8.006662,4108,0.634266820018921,0.193470330221511,0.172262863993296,phage
NODE_366_length_4106_cov_3.222414,4106,0.978163214787819,0.00606350655655235,0.0157732487648464,phage
NODE_367_length_4077_cov_37.016410,4077,0.674294710970697,0.131352351124537,0.194352928310567,phage
NODE_368_length_4074_cov_4.161234,4074,0.465878082480452,0.244355734541946,0.289766188924899,phage
NODE_369_length_4073_cov_3.817073,4073,0.402266566997191,0.341777435398032,0.255956027070515,phage
NODE_370_length_4069_cov_2.559791,4069,0.448899351897184,0.119075510027397,0.432025131003867,phage
NODE_371_length_4062_cov_3.916396,4062,0.972113432877173,0.0113913101963234,0.016495238429934,phage
NODE_372_length_4053_cov_5.617309,4053,0.427177241186492,0.228036550219019,0.344786209697462,phage
NODE_373_length_4049_cov_3.511017,4049,0.622769964215313,0.0997345770234701,0.277495458562026,phage
NODE_374_length_4021_cov_5.808623,4021,0.998789512734602,0.000666142393561815,0.000544350560068321,phage
NODE_375_length_4004_cov_12.239808,4004,0.761013292527937,0.0148745356760287,0.22411218182101,phage
NODE_376_length_4000_cov_102.045374,4000,0.792361134290695,0.0861798036843539,0.121459050476551,phage
NODE_377_length_3998_cov_27.440528,3998,0.428040492774666,0.222205804818389,0.349753677464832,phage
NODE_378_length_3997_cov_3.521816,3997,0.279010306023227,0.306456923909804,0.414532768225294,plasmid
NODE_379_length_3969_cov_3.843383,3969,0.704216610434735,0.114681885885363,0.181101502181901,phage
NODE_380_length_3963_cov_2.219806,3963,0.703130632300525,0.156417319216934,0.140452020427947,phage
NODE_381_length_3938_cov_13.768478,3938,0.203894539668574,0.381009979863164,0.415095490828694,plasmid
NODE_382_length_3934_cov_3.162413,3934,0.00890337122965807,0.879858130419624,0.111238496960437,chromosome
NODE_383_length_3932_cov_18.305133,3932,0.520650543310392,0.136588705625927,0.342760773150142,phage
NODE_384_length_3932_cov_12.239102,3932,0.959173274367654,0.0336705478531662,0.00715616409664942,phage
NODE_385_length_3892_cov_3.700287,3892,0.477690045950592,0.105025548277325,0.417284384568941,phage
NODE_386_length_3881_cov_100.046524,3881,0.425072857090199,0.279071574392845,0.295855601100528,phage
NODE_387_length_3875_cov_16.042932,3875,0.481579755246639,0.255888766338748,0.262531464907431,phage
NODE_388_length_3868_cov_38.433255,3868,0.9538652255222,0.0181183844054505,0.0280164174115306,phage
NODE_389_length_3847_cov_47.630011,3847,0.98504891250237,0.0061282717845782,0.00882280125297957,phage
NODE_390_length_3838_cov_6.052604,3838,0.886142700832918,0.0169700072498807,0.0968872651655794,phage
NODE_391_length_3828_cov_3.462232,3828,0.922882592696755,0.0226009167492868,0.0545165722505088,phage
NODE_392_length_3815_cov_2.028723,3815,0.624825497051679,0.235441157928769,0.139733375153879,phage
NODE_393_length_3812_cov_27.979771,3812,0.641898983641912,0.0488139829644606,0.309287021610758,phage
NODE_394_length_3802_cov_11.459835,3802,0.546887671975698,0.257471210435464,0.195641163085734,phage
NODE_395_length_3787_cov_4.684620,3787,0.144151073952796,0.523116576866767,0.332732351522884,chromosome
NODE_396_length_3759_cov_8.049406,3759,0.480003260034423,0.328801530057301,0.191195208719037,phage
NODE_397_length_3752_cov_3.142548,3752,0.985563984176498,0.00759974591980622,0.00683627038864317,phage
NODE_398_length_3731_cov_3.265778,3731,0.275936652846581,0.391165275826623,0.332898076642649,chromosome
NODE_399_length_3729_cov_9.876429,3729,0.524301868864153,0.153133863656634,0.322564247531077,phage
NODE_400_length_3728_cov_14.812687,3728,0.99547717781026,0.000763774757425906,0.00375909956562981,phage
NODE_401_length_3722_cov_7.189801,3722,0.523457096572335,0.163274155468277,0.313268738555082,phage
NODE_402_length_3712_cov_2.477167,3712,0.199326807922074,0.448527929244627,0.35214523129679,chromosome
NODE_403_length_3703_cov_2.634594,3703,0.720442330985336,0.142536822683323,0.137020841502448,phage
NODE_404_length_3702_cov_25.076775,3702,0.534006749018664,0.27845315553091,0.187540103879122,phage
NODE_405_length_3689_cov_8.045405,3689,0.31717645306838,0.315679581980777,0.367143916838148,plasmid
NODE_406_length_3686_cov_3.050124,3686,0.506288755104972,0.475832247258656,0.0178790306899853,phage
NODE_407_length_3678_cov_1.894839,3678,0.364408302219618,0.223607724924461,0.411984021740481,plasmid
NODE_408_length_3661_cov_3.367166,3661,0.313339488293362,0.290432335537693,0.396228203032551,plasmid
NODE_409_length_3655_cov_55.953333,3655,0.932123181676408,0.0103343733460241,0.0575424634970001,phage
NODE_410_length_3644_cov_30.096127,3644,0.101602267927841,0.763913258239545,0.134484488046784,chromosome
NODE_411_length_3644_cov_2.730844,3644,0.553364534671168,0.145016199901995,0.301619292289002,phage
NODE_412_length_3631_cov_3.835291,3631,0.694053921036995,0.144714636805628,0.161231438718332,phage
NODE_413_length_3628_cov_14.943745,3628,0.54312084940526,0.195216674024964,0.261662458818172,phage
NODE_414_length_3626_cov_4.338281,3626,0.109066262980949,0.608823494290161,0.28211029552815,chromosome
NODE_415_length_3620_cov_4.281066,3620,0.995878760491945,0.00257366632773151,0.00154754388197878,phage
NODE_416_length_3619_cov_3.177890,3619,0.994735057280188,0.00133066450549381,0.00393428372849823,phage
NODE_417_length_3611_cov_3.627109,3611,0.239004482311147,0.398060827646781,0.362934679956655,chromosome
NODE_418_length_3610_cov_3.603376,3610,0.583434567474592,0.119706792431855,0.296858629031195,phage
NODE_419_length_3605_cov_21.273521,3605,0.19030037311509,0.482808846293144,0.326890812791502,chromosome
NODE_420_length_3605_cov_1.920000,3605,0.927800196839106,0.0546263831147042,0.0175734095471742,phage
NODE_421_length_3593_cov_3.608253,3593,0.97667722105814,0.00470195480200107,0.0186208646278958,phage
NODE_422_length_3592_cov_6.001696,3592,0.61535544265352,0.0565167274346827,0.328127837795889,phage
NODE_423_length_3587_cov_4.076161,3587,0.200054195238283,0.398454378865574,0.401491444482091,plasmid
NODE_424_length_3584_cov_2.932842,3584,0.935167263661112,0.00437893552849086,0.0604537821657556,phage
NODE_425_length_3576_cov_31.160466,3576,0.582347664657055,0.184612675101165,0.233039680143331,phage
NODE_426_length_3574_cov_63.562944,3574,0.946347443531796,0.0205482931259892,0.0331042367625183,phage
NODE_427_length_3568_cov_4.451751,3568,0.512832629749125,0.143591088140509,0.343576244508739,phage
NODE_428_length_3553_cov_105.295883,3553,0.367374589220591,0.304391616160119,0.328233798666467,phage
NODE_429_length_3546_cov_3.130335,3546,0.261227638865687,0.189351779757014,0.549420622298762,plasmid
NODE_430_length_3517_cov_3.547083,3517,0.578142755083107,0.0390143182444052,0.382842909652747,phage
NODE_431_length_3514_cov_43.578780,3514,0.0516736172998347,0.28171597766347,0.666610413168938,plasmid
NODE_432_length_3498_cov_63.716526,3498,0.906290685639782,0.00744612445912243,0.086263205651609,phage
NODE_433_length_3497_cov_44.079895,3497,0.890302748229458,0.0501807645849579,0.0595164630207327,phage
NODE_434_length_3458_cov_3.012048,3458,0.32445841300597,0.237255834348978,0.43828572121709,plasmid
NODE_435_length_3455_cov_6.544412,3455,0.744204278792727,0.136088842930752,0.119706947674541,phage
NODE_436_length_3429_cov_22.674570,3429,0.46820132464353,0.357056321572978,0.174742330312208,phage
NODE_437_length_3418_cov_2.308058,3418,0.0786454130984261,0.562973937142865,0.358380639567021,chromosome
NODE_438_length_3411_cov_10.048868,3411,0.32223984570281,0.46191598986101,0.215844171618094,chromosome
NODE_439_length_3409_cov_16.235838,3409,0.345699178207372,0.0951407004670117,0.559160148237533,plasmid
NODE_440_length_3405_cov_2.756716,3405,0.999705196214668,7.18937698794766e-05,0.000222961031262545,phage
NODE_441_length_3391_cov_3.854616,3391,0.514538431933973,0.21475041869685,0.270711136295781,phage
NODE_442_length_3386_cov_3.836686,3386,0.220837073388515,0.649046499913639,0.130116432377099,chromosome
NODE_443_length_3383_cov_106.241887,3383,0.387805780963523,0.491293846926603,0.120900390722009,chromosome
NODE_444_length_3372_cov_10.080796,3372,0.254598190457795,0.16494127365618,0.580460557097642,plasmid
NODE_445_length_3370_cov_2.726697,3370,0.71757030233365,0.0243661791499759,0.25806348942153,phage
